Death Trash Language File		
#16:	Yes, it does.	Да.
#20:	Apart from the obvious gruesome act... it's also just plain wrong?	Помимо очевидного ужасного поступка ... это еще и просто неправильно.
#21:	It's like taking advantage of someone innocent. For years. For decades. Maybe centuries?	Это как воспользоваться кем-то невинным. В течение лет. Десятилетий. Может даже веков.
#24:	But you said it was useful for both sides.	Но ты сказал, что это полезно для обеих сторон.
#27:	...	...
#28:	I don't know. Can't shake the feeling we did them wrong, the Titans.	Я не знаю. Не могу избавиться от ощущения, что мы поступили с ними неправильно, с Титанами.
#29:	Anyway. Please let me have some solitude now.	В любом случае. Пожалуйста, позволь мне побыть в одиночестве.
#22:	[Stay silent.]	[Промолчать.]
#23:	...	...
#30:	Thank you for taking part in my thoughts.	Спасибо, что принял участие в моих размышлениях.
#11:	A feeder?	Кормушка?
#12:	Oh, so you don't know about this.	О, так ты не знаешь об этом.
#13:	Sorry, I don't really want to talk about it.	Извини, но я не хочу об этом говорить.
#14:	Maybe it's enough to say that it was more like a partnership.	Я просто скажу, что это было больше похоже на партнерство.
#15:	We got the meat. They get... whatever they get out of it. I'm not really sure.	У нас есть мясо. Они получают... ну, тоже что-то там. Я не совсем уверен.
------------------------------------------		
SEQUENCE LostWomanDialogue		
#30:	I'm looking for this place called Tauris.	Ищу место под названием Таурис.
#31:	Got a bit lost on my way.	Я немного заблудился в пути.
#32:	You know how I can get there?	Знаешь, как я могу туда добраться?
#65:	I'm sorry, I don't.	Прости, не знаю.
#68:	What a pity.	Какая жалость.
#73:	I guess I'll have to find it on my own then.	Думаю, придётся найти его самостоятельно.
#36:	Just follow that path...	Просто иди по этому пути ...
#2:	Perfect. I'll be on my way then.	Отлично. Тогда я пойду.
#35:	It's right over there...	Это прямо там ...
#34:	Just go this way...	Просто иди сюда ...
#22:	Hey, are you from around here?	Эй, ты местный?
#3:	Not really.	Не совсем.
#26:	Well, it doesn't really matter if you're from here or there	Ну, неважно, отсюда ты или оттуда.
#24:	Kind of.	Вроде того.
#166:	Hach, the Puke Bar....	Хопа, бар "Блевота"...
#167:	If only I had a drink...	Если бы я только выпил...
#168:	I could walk so much longer...	Я мог бы гораздо дольше ходить ...
#154:	If this goes on, I'll never find the Puke Bar.	Если так будет продолжаться, я никогда не найду бар "Блевота".
#155:	You wouldn't happen to have something with you, right?	У вас бы случайно не было с собой чего-нибудь, верно?
#151:	[Leave]	[Уйти]
#150:	How about this bottle of booze?	Как насчет этой бутылки спиртного?
#156:	Yes, yes!	Да, да!
#157:	This is great.	Отлично.
#158:	Give it to me. I'll compensate you fairly.	Дай мне. Я честно тебе компенсирую.
#162:	Thank you so much.	Большое спасибо.
#163:	I'll never forget what you did for me.	Я никогда не забуду то, что ты для меня сделал.
#122:	Once I get to the Puke Bar, I'm sure the drinks will be marvellous.	Уверен, когда я доберусь до бара "Блевота", там будут чудесные напитки.
#116:	How did this happen?	Как это случилось?
#132:	I was so sure I would find it this time.	Я был абсолютно уверен, что в этот раз точно его найду.
#133:	But the Puke Bar just won't show up, no matter how far I walk.	Но бар "Блевота" не появляется, сколько не иди.
#124:	I must be cursed or something.	Это какое-то ебучее проклятье.
#134:	How am I supposed to get a drink now?	Как мне теперь выпить?
#147:	You wouldn't happen to have something with you, right?	Может у тебя есть что-то в собой?
#125:	Several people have told me the way, yet the Puke Bar is nowhere to be seen.	Уже несколько человек указали мне дорогу, но бара "Блевота" всё не видать.
#92:	Wish me luck.	Пожелай мне удачи.
#89:	Don't worry about me.	Не беспокойся обо мне.
#91:	I'm sure I'll find it this time.	Уверен, в этот раз я найду его.
#93:	You told me the way after all.	Ты все-таки сказал мне дорогу.
#86:	We meet again.	Мы снова встречаемся.
#94:	Good news.	Хорошие новости.
#97:	I've given up on reaching Tauris.	Я отказался от попытки добраться до Тауриса.
#95:	It doesn't matter if you know the way or not.	Неважно, знаете вы дорогу или нет.
#96:	I'm now trying to get to this Puke Bar place.	Сейчас я пытаюсь попасть в бар "Блевота"
#115:	Somebody told me that it should be close by...	Кто-то сказал мне, что это должно быть поблизости ...
#106:	If somebody told you, they're probably right...	Если кто-то вам сказал, вероятно, он прав ...
#112:	You think so too? That's a good sign.	Вы тоже так думаете? Это хороший знак.
#105:	Yeah, almost here. Look...	Да, почти здесь. Смотри...
#111:	Perfect. Can't wait for a good drink.	Идеально. Не могу дождаться хорошего напитка.
#104:	Actually it's quite far away...	На самом деле это довольно далеко ...
#100:	I made sure to follow what you said precisely this time.	На этот раз я постарался точно следовать тому, что вы сказали.
#98:	Yet I still couldn't find it.	Тем не менее, я все еще не мог его найти.
#99:	No worries though.	Но не беспокойтесь.
#101:	I've met somebody else. They told me about this Puke Bar.	Я встретил кое-кого, и они рассказали мне о баре "Блевота".
#113:	I think it's supposed to be near here...	Я думаю, это должно быть здесь где-то рядом ...
#58:	I'll find my way to Tauris. Even without your help.	Я найду дорогу в Таурис. Даже без твоей помощи.
#52:	Tauris. Right.	Таурис. Верно.
#56:	You just told me, where I need to go.	Ты только что сказал мне, куда мне нужно идти.
#57:	This direction, right?	Это направление, правда?
#9:	Oh, hey! It's you again.	Ой, привет! Это снова ты.
#74:	I'm still lost.	Я все еще заблудился.
#75:	As lost as last time.	Как и в прошлый раз.
#76:	You wouldn't happen to have learned where Tauris is by now?	Ты случайно не знаешь, где находится Таурис?
#77:	If you have, can you tell me?	Если да, можешь мне сказать?
#80:	No idea...	Без понятия...
#85:	Well, I'll guess I'll have to follow my instincts then.	Что ж, тогда я думаю, мне придется следовать своим инстинктам.
#79:	Just this way, towards the horizon...	Вот сюда, в сторону горизонта ...
#84:	Great. I'm sure I'll find it this time.	Отлично. Я уверен, что найду на этот раз.
#78:	It's just a bit in this direction...	Просто в этом направлении немного ...
#60:	Even though you told me the way, I still haven't managed to find this Tauris place.	Несмотря на то, что ты подсказал мне дорогу, я так и не смог найти это место в Таурисе.
#61:	Just my luck, I guess.	Думаю, мне просто повезло.
#62:	But you know where it is, right?	Но вы же знаете, где это, правда?
#63:	Can you point me towards it?	Не могли бы вы указать мне на него?
#6:	This bottle you've given me...	Эта бутылка, которую ты мне дал ...
#164:	It was so good.	Это было так хорошо.
#165:	I really need to find this Puke Bar place and have some more.	Мне очень нужно найти это место и выпить еще немного.
------------------------------------------		
SEQUENCE MachineFriendlyEnterCombat		
#5:	Please stop this violence.	Пожалуйста, остановите это насилие.
#3:	Stop this!	Прекрати это!
------------------------------------------		
SEQUENCE MachineInTestHubOne		
#2:	That machine looks interesting. I don't know its purpose though.	Эта машина выглядит любопытно. Но я не знаю её назначения.
------------------------------------------		
SEQUENCE MachineProcessing		
#2:	Processing...	Обработка...
------------------------------------------		
SEQUENCE MachineWithMainboard		
#4:	Nothing left here.	Здесь ничего не осталось.
#5:	This looks useful.	Это кажется полезным.
------------------------------------------		
SEQUENCE ManInFrontOfGreatWall		
#2:	Ha! You're out of luck.	Ха! Не повезло тебе.
#3:	It's still closed.	Он все еще закрыт.
#14:	[Leave]	[Уйти]
#15:	We could try to get in there.	Мы могли бы попробовать попасть туда.
#16:	Impossible.	Невозможно.
#17:	At least from where we are standing.	По крайней мере с того места, где мы стоим.
#4:	What is?	Что такое?
#5:	The entrance to the Great Perished One.	Вход в Великого Погибшего.
#6:	Every few months I come by and check if someone opened it.	Каждые несколько месяцев я прихожу и проверяю, открывал ли его кто-нибудь.
#7:	They say it's dead. It's all dead in there.	Говорят, он мертв. Там все мертво.
#8:	But I don't believe it.	Но я в это не верю.
#18:	Bah.	Ба.
#19:	Tired of eating meat all the time.	Устал постоянно есть мясо.
#12:	I bet they have better stuff in the city.	Бьюсь об заклад, у них в городе есть вещи получше.
------------------------------------------		
SEQUENCE MarlaInTauris		
#32:	So. What do you want?	И так. Чего ты хочешь?
#37:	Nothing, really.	Не важно.
#38:	Then please leave me be.	Тогда, пожалуйста, оставь меня в покое.
#72:	And please close the door behind you.	И закрой, пожалуйста, за собой дверь.
#36:	Just looking around.	Просто гуляю, осматрваюсь.
#70:	Getting to know people?	Знакомишься с людьми?
#71:	Something like that, I guess.	Что-то в этом роде.
#39:	Well, I'm Marla. I'm old, so I just stay here most of the time.	Что ж, я Марла. Я стара, поэтому большую часть времени провожу здесь.
#75:	I'm friends with everyone though.	Хотя я со всеми дружу.
#76:	Everyone?	Прям со всеми?
#77:	Yeah. Agira's best though. She takes care of me.	Ага. Хотя Агира лучше всех. Она обо мне заботится.
#78:	Even brought me cheese that one day. Only time I had some, apart from Cyberwomb.	Однажды даже принесла мне сыр. Единственный раз, когда у меня было что-то, кроме Cyberwomb.
#81:	Anything else?	Что-нибудь еще?
#40:	I met this... Kraken. And it needs a friend.	Я встретил этого... Кракена. И ему нужен друг.
#41:	A friend for the Kraken, you say? ... Wait!	Друг для Кракена?... Подожди!
#42:	Are you talking about one of the Titans here?	Ты говоришь об одном из этих Титанов?
#102:	I guess. ... It seemed a bit lonely.	Наверное... Он показался мне немного одиноким.
#46:	Ohh. Really? I suppose they could have feelings like that.	Ох. Серьезно? Полагаю, что у них могут быть такие чувства.
#51:	Did you ever meet the Kraken?	Ты когда-нибудь встречала Кракена?
#48:	No. You think I would ever leave Tauris again? I'm not as mad as you, traveling through the world.	Нет. Думаешь, я когда-нибудь покину Таурис? Я не так безумна, как ты, чтобы путешествовать по миру.
#49:	So where would I get a friend for the Kraken?	Так где взять друга для Кракена?
#104:	I don't know, really. ... Oh wait. Maybe Mortus can help you.	Не знаю, правда... Подожди. Может быть, Мортус сможет тебе помочь.
#106:	Yes. He's a good one.	Да. Он хороший.
#108:	Knows all kinds of stuff about the flesh.	Знает все о плоти.
#107:	He's living underground in the old facilities.	Он живет под землей в старых помещениях.
#109:	You can get there through one of the other houses.	Ты можешь попасть туда через один из домов.
#110:	Ok. Thanks.	Ok. Спасибо.
#113:	Oh, I've met him. Thanks.	О, я с ним встречался. Спасибо.
#29:	Hey! Close the door, please.	Привет! Закрой дверь пожалуйста.
------------------------------------------		
SEQUENCE MeatMerchantDialogue		
#2:	Meat! You want to buy some meat?	Мясо! Хочешь купить мяса?
#7:	[Leave]	[Уйти]
#6:	[Merchant]	[Торговать]
#25:	Is it safe to eat it raw like that?	А это безопасно есть в сыром виде?
#26:	Yeah. Everyone around here does.	Да. Все вокруг так делают.
#15:	What's with all the meat everywhere, anyway?	Что это вообще за мясо повсюду?
#16:	It's just there. Grows.	Оно просто есть. Растет.
#19:	Oh, and takes craftsmanship to pick the best pieces of course.	О, и, конечно же, нужно определенное мастерство, чтобы выбрать лучшие куски.
#17:	Yeah, but where does it come from?	Ок, а откуда оно?
#18:	Honestly, I don't know.	Честно говоря, не знаю.
#20:	As far as I remember it has always been growing everywhere, right from the ground.	Насколько я помню, оно всегда росло повсюду, прямо с земли.
#21:	Maybe we're living on a planet full of flesh and right now we're standing on a crust of stone and dirt.	Может быть, мы живем на планете, полной плоти, и прямо сейчас мы стоим на коре из камня и грязи.
#22:	So, do you want a piece of meat now?	Ну что, теперь хочешь кусочек мяса?
#9:	Fresh meat for everyone.	Свежее мясо для всех.
#13:	Hey, you're new here, right?	Эй, ты здесь новенький, да?
#11:	Here's your meat.	Вот твое мясо.
#12:	We take care of everyone. If you want more though, you have to pay.	Мы заботимся обо всех. Но если ты хочешь больше, то придется заплатить.
------------------------------------------		
SEQUENCE MeatMerchantWorker		
#3:	Hey. I'm busy.	Эй. Я занят.
#2:	Have to prepare this fine meat.	Нужно приготовить это прекрасное мясо.
#4:	Talk to Gonzo if you want to have some.	Поговори с Гонзо, если хочешь немного выпить.
------------------------------------------		
SEQUENCE Mine19_AggressionOverrideEntry		
#3:	CURRENT ENTRANCE GUARD RESPONSE LEVEL SET TO:	УСТАНОВЛЕН ТЕКУЩИЙ УРОВЕНЬ РЕАГИРОВАНИЯ ОХРАННИКА НА ВХОДЕ:
#13:	LEVEL 2. ATTACK ON SIGHT.	УРОВЕНЬ 2. АТАКА ПРИ ВИДЕ.
#24:	[Leave]	[Уйти]
#23:	[Hack Machine.]	[Взломать машину.]
#128:	CREDENTIAL OVERRIDE ACTIVATED.	АКТИВИРОВАНА БЛОКИРОВКА УЧЕТНЫХ ДАННЫХ.
#129:	RESPONSE LEVEL OF NEARBY DROIDS MAY NOW BE CHANGED.	УРОВЕНЬ РЕАКЦИИ БЛИЖАЙШИХ ДРОИДОВ ВНЕ БОЯ ТЕПЕРЬ МОЖЕТ БЫТЬ ИЗМЕНЕН.
#130:	CURRENT RESPONSE LEVEL IS:	ТЕКУЩИЙ УРОВЕНЬ РЕАКЦИИ:
#18:	Set to level 2. Attack on sight.	Установите уровень 2. Атакуйте по первому требованию.
#32:	MISSING CREDENTIALS. ACCESS DENIED.	ОТСУТСТВУЮТ УЧЕТНЫЕ ДАННЫЕ. ДОСТУП ЗАПРЕЩЕН.
#111:	OVERRIDING RESPONSE LEVEL FOR NEARBY DROIDS.	ПЕРЕОПРЕДЕЛЕНИЕ УРОВНЯ РЕАКЦИИ ДЛЯ СОСЕДНИХ ДРОИДОВ.
#113:	RESPONSE LEVEL HAS BEEN SET TO:	УРОВЕНЬ ОТВЕТНОЙ РЕАКЦИИ БЫЛ УСТАНОВЛЕН НА:
#17:	Set to level 1. Detection through weapon scan.	Установлен на уровень 1. Обнаружение через сканирование оружия.
#16:	Set to level 0. Peaceful.	Установлен на уровень 0. Спокойный.
#12:	LEVEL 1. TARGET DETECTION THROUGH WEAPON SCAN.	УРОВЕНЬ 1. ОБНАРУЖЕНИЕ ЦЕЛИ С ПОМОЩЬЮ СКАНИРОВАНИЯ ОРУЖИЯ.
#11:	LEVEL 0. PEACEFUL.	УРОВЕНЬ 0. МИРНЫЙ.
------------------------------------------		
SEQUENCE Mine19_AggressionOverrideFactory1		
#3:	CURRENT FACTORY PATROL RESPONSE LEVEL SET TO:	УСТАНОВЛЕН ТЕКУЩИЙ УРОВЕНЬ РЕАГИРОВАНИЯ ОХРАННИКА НА ВХОДЕ:
#13:	LEVEL 2. ATTACK ON SIGHT.	УРОВЕНЬ 2. АТАКА ПРИ ВИДЕ.
#24:	[Leave]	[Уйти]
#23:	[Hack Machine.]	[Взломать машину.]
#94:	CREDENTIAL OVERRIDE ACTIVATED.	АКТИВИРОВАНА БЛОКИРОВКА УЧЕТНЫХ ДАННЫХ.
#95:	RESPONSE LEVEL OF NEARBY DROIDS MAY NOW BE CHANGED.	УРОВЕНЬ РЕАКЦИИ БЛИЖАЙШИХ ДРОИДОВ ВНЕ БОЯ ТЕПЕРЬ МОЖЕТ БЫТЬ ИЗМЕНЕН.
#96:	CURRENT RESPONSE LEVEL IS:	ТЕКУЩИЙ УРОВЕНЬ РЕАКЦИИ:
#18:	Set to level 2. Attack on sight.	Установите уровень 2. Атакуйте по первому требованию.
#32:	MISSING CREDENTIALS. ACCESS DENIED.	ОТСУТСТВУЮТ УЧЕТНЫЕ ДАННЫЕ. ДОСТУП ЗАПРЕЩЕН.
#89:	OVERRIDING RESPONSE LEVEL FOR NEARBY DROIDS.	ПЕРЕОПРЕДЕЛЕНИЕ УРОВНЯ РЕАКЦИИ ДЛЯ СОСЕДНИХ ДРОИДОВ.
#91:	RESPONSE LEVEL HAS BEEN SET TO:	УСТАНОВЛЕН УРОВЕНЬ РЕАКЦИИ:
#17:	Set to level 1. Detection through weapon scan.	Установлен на уровень 1. Обнаружение через сканирование оружия.
#16:	Set to level 0. Peaceful.	Установлен на уровень 0. Спокойный.
#12:	LEVEL 1. TARGET DETECTION THROUGH WEAPON SCAN.	УРОВЕНЬ 1. ОБНАРУЖЕНИЕ ЦЕЛИ С ПОМОЩЬЮ СКАНИРОВАНИЯ ОРУЖИЯ.
#11:	LEVEL 0. PEACEFUL.	УРОВЕНЬ 0. МИРНЫЙ.
------------------------------------------		
SEQUENCE Mine19_AggressionOverrideFactory2		
#3:	CURRENT FACTORY PATROL RESPONSE LEVEL SET TO:	УСТАНОВЛЕН ТЕКУЩИЙ УРОВЕНЬ РЕАГИРОВАНИЯ ОХРАННИКА НА ВХОДЕ:
#13:	LEVEL 2. ATTACK ON SIGHT.	УРОВЕНЬ 2. АТАКА ПРИ ВИДЕ.
#24:	[Leave]	[Уйти]
#23:	[Hack Machine.]	[Взломать машину.]
#102:	CREDENTIAL OVERRIDE ACTIVATED.	АКТИВИРОВАНА БЛОКИРОВКА УЧЕТНЫХ ДАННЫХ.
#103:	RESPONSE LEVEL OF NEARBY DROIDS MAY NOW BE CHANGED.	УРОВЕНЬ РЕАКЦИИ БЛИЖАЙШИХ ДРОИДОВ ВНЕ БОЯ ТЕПЕРЬ МОЖЕТ БЫТЬ ИЗМЕНЕН.
#104:	CURRENT RESPONSE LEVEL IS:	ТЕКУЩИЙ УРОВЕНЬ РЕАКЦИИ:
#18:	Set to level 2. Attack on sight.	Установите уровень 2. Атакуйте по первому требованию.
#32:	MISSING CREDENTIALS. ACCESS DENIED.	ОТСУТСТВУЮТ УЧЕТНЫЕ ДАННЫЕ. ДОСТУП ЗАПРЕЩЕН.
#96:	OVERRIDING RESPONSE LEVEL FOR NEARBY DROIDS.	ПЕРЕОПРЕДЕЛЕНИЕ УРОВНЯ РЕАКЦИИ ДЛЯ СОСЕДНИХ ДРОИДОВ.
#98:	RESPONSE LEVEL HAS BEEN SET TO:	УСТАНОВЛЕН УРОВЕНЬ РЕАКЦИИ:
#17:	Set to level 1. Detection through weapon scan.	Установлен на уровень 1. Обнаружение через сканирование оружия.
#16:	Set to level 0. Peaceful.	Установлен на уровень 0. Спокойный.
#12:	LEVEL 1. TARGET DETECTION THROUGH WEAPON SCAN.	УРОВЕНЬ 1. ОБНАРУЖЕНИЕ ЦЕЛИ С ПОМОЩЬЮ СКАНИРОВАНИЯ ОРУЖИЯ.
#11:	LEVEL 0. PEACEFUL.	УРОВЕНЬ 0. МИРНЫЙ.
------------------------------------------		
SEQUENCE Mine19_AggressionOverrideJanitor		
#3:	CURRENT CHECK ROOM GUARD RESPONSE LEVEL SET TO:	УСТАНОВЛЕН ТЕКУЩИЙ УРОВЕНЬ РЕАГИРОВАНИЯ ОХРАННИКА НА ВХОДЕ:
#13:	LEVEL 2. ATTACK ON SIGHT.	УРОВЕНЬ 2. АТАКА ПРИ ВИДЕ.
#24:	[Leave]	[Уйти]
#85:	[Hack Machine.]	[Взломать машину.]
#95:	CREDENTIAL OVERRIDE ACTIVATED.	АКТИВИРОВАНА БЛОКИРОВКА УЧЕТНЫХ ДАННЫХ.
#92:	RESPONSE LEVEL OF NEARBY DROIDS MAY NOW BE CHANGED.	УРОВЕНЬ РЕАКЦИИ БЛИЖАЙШИХ ДРОИДОВ ВНЕ БОЯ ТЕПЕРЬ МОЖЕТ БЫТЬ ИЗМЕНЕН.
#93:	CURRENT RESPONSE LEVEL IS:	ТЕКУЩИЙ УРОВЕНЬ РЕАКЦИИ:
#18:	Set to level 2. Attack on sight.	Установите уровень 2. Атакуйте по первому требованию.
#32:	MISSING CREDENTIALS. ACCESS DENIED.	ОТСУТСТВУЮТ УЧЕТНЫЕ ДАННЫЕ. ДОСТУП ЗАПРЕЩЕН.
#86:	OVERRIDING RESPONSE LEVEL FOR NEARBY DROIDS.	ПЕРЕОПРЕДЕЛЕНИЕ УРОВНЯ РЕАКЦИИ ДЛЯ СОСЕДНИХ ДРОИДОВ.
#88:	RESPONSE LEVEL HAS BEEN SET TO:	УСТАНОВЛЕН УРОВЕНЬ РЕАКЦИИ:
#17:	Set to level 1. Detection through weapon scan.	Установлен на уровень 1. Обнаружение через сканирование оружия.
#16:	Set to level 0. Peaceful.	Установлен на уровень 0. Спокойный.
#12:	LEVEL 1. TARGET DETECTION THROUGH WEAPON SCAN.	УРОВЕНЬ 1. ОБНАРУЖЕНИЕ ЦЕЛИ С ПОМОЩЬЮ СКАНИРОВАНИЯ ОРУЖИЯ.
#11:	LEVEL 0. PEACEFUL.	УРОВЕНЬ 0. МИРНЫЙ.
------------------------------------------		
SEQUENCE Mine19_AggressionOverrideLaboratory		
#3:	CURRENT LAB SECURITY RESPONSE LEVEL SET TO:	УСТАНОВЛЕН ТЕКУЩИЙ УРОВЕНЬ РЕАГИРОВАНИЯ ОХРАННИКА НА ВХОДЕ:
#13:	LEVEL 2. ATTACK ON SIGHT.	УРОВЕНЬ 2. АТАКА ПРИ ВИДЕ.
#24:	[Leave]	[Уйти]
#23:	[Hack Machine.]	[Взломать машину.]
#114:	CREDENTIAL OVERRIDE ACTIVATED.	АКТИВИРОВАНА БЛОКИРОВКА УЧЕТНЫХ ДАННЫХ.
#112:	RESPONSE LEVEL OF NEARBY DROIDS MAY NOW BE CHANGED.	УРОВЕНЬ РЕАКЦИИ БЛИЖАЙШИХ ДРОИДОВ ВНЕ БОЯ ТЕПЕРЬ МОЖЕТ БЫТЬ ИЗМЕНЕН.
#113:	CURRENT RESPONSE LEVEL IS:	ТЕКУЩИЙ УРОВЕНЬ РЕАКЦИИ:
#18:	Set to level 2. Attack on sight.	Установите уровень 2. Атакуйте по первому требованию.
#32:	MISSING CREDENTIALS. ACCESS DENIED.	ОТСУТСТВУЮТ УЧЕТНЫЕ ДАННЫЕ. ДОСТУП ЗАПРЕЩЕН.
#159:	OVERRIDING RESPONSE LEVEL FOR NEARBY DROIDS.	ПЕРЕОПРЕДЕЛЕНИЕ УРОВНЯ РЕАКЦИИ ДЛЯ СОСЕДНИХ ДРОИДОВ.
#117:	RESPONSE LEVEL HAS BEEN SET TO:	УСТАНОВЛЕН УРОВЕНЬ РЕАКЦИИ:
#17:	Set to level 1. Detection through weapon scan.	Установлен на уровень 1. Обнаружение через сканирование оружия.
#16:	Set to level 0. Peaceful.	Установлен на уровень 0. Спокойный.
#12:	LEVEL 1. TARGET DETECTION THROUGH WEAPON SCAN.	УРОВЕНЬ 1. ОБНАРУЖЕНИЕ ЦЕЛИ С ПОМОЩЬЮ СКАНИРОВАНИЯ ОРУЖИЯ.
#11:	LEVEL 0. PEACEFUL.	УРОВЕНЬ 0. МИРНЫЙ.
------------------------------------------		
SEQUENCE Mine19_AggressionOverrideOffice		
#3:	CURRENT OFFICE SECURITY RESPONSE LEVEL SET TO:	УСТАНОВЛЕН ТЕКУЩИЙ УРОВЕНЬ РЕАГИРОВАНИЯ ОХРАННИКА НА ВХОДЕ:
#13:	LEVEL 2. ATTACK ON SIGHT.	УРОВЕНЬ 2. АТАКА ПРИ ВИДЕ.
#24:	[Leave]	[Уйти]
#23:	[Hack Machine.]	[Взломать машину.]
#120:	CREDENTIAL OVERRIDE ACTIVATED.	АКТИВИРОВАНА БЛОКИРОВКА УЧЕТНЫХ ДАННЫХ.
#118:	RESPONSE LEVEL OF NEARBY DROIDS MAY NOW BE CHANGED.	УРОВЕНЬ РЕАКЦИИ БЛИЖАЙШИХ ДРОИДОВ ВНЕ БОЯ ТЕПЕРЬ МОЖЕТ БЫТЬ ИЗМЕНЕН.
#119:	CURRENT RESPONSE LEVEL IS:	ТЕКУЩИЙ УРОВЕНЬ РЕАКЦИИ:
#18:	Set to level 2. Attack on sight.	Установите уровень 2. Атакуйте по первому требованию.
#32:	MISSING CREDENTIALS. ACCESS DENIED.	ОТСУТСТВУЮТ УЧЕТНЫЕ ДАННЫЕ. ДОСТУП ЗАПРЕЩЕН.
#121:	OVERRIDING RESPONSE LEVEL FOR NEARBY DROIDS.	ПЕРЕОПРЕДЕЛЕНИЕ УРОВНЯ РЕАКЦИИ ДЛЯ СОСЕДНИХ ДРОИДОВ.
#123:	RESPONSE LEVEL HAS BEEN SET TO:	УСТАНОВЛЕН УРОВЕНЬ РЕАКЦИИ:
#17:	Set to level 1. Detection through weapon scan.	Установлен на уровень 1. Обнаружение через сканирование оружия.
#16:	Set to level 0. Peaceful.	Установлен на уровень 0. Спокойный.
#12:	LEVEL 1. TARGET DETECTION THROUGH WEAPON SCAN.	УРОВЕНЬ 1. ОБНАРУЖЕНИЕ ЦЕЛИ С ПОМОЩЬЮ СКАНИРОВАНИЯ ОРУЖИЯ.
#11:	LEVEL 0. PEACEFUL.	УРОВЕНЬ 0. МИРНЫЙ.
------------------------------------------		
SEQUENCE Mine19_AggressionOverrideStorage		
#3:	CURRENT STORAGE HALL SECURITY LEVEL SET TO:	УСТАНОВЛЕН ТЕКУЩИЙ УРОВЕНЬ РЕАГИРОВАНИЯ ОХРАННИКА НА ВХОДЕ:
#13:	LEVEL 2. ATTACK ON SIGHT.	УРОВЕНЬ 2. АТАКА ПРИ ВИДЕ.
#24:	[Leave]	[Уйти]
#23:	[Hack Machine.]	[Взломать машину.]
#112:	CREDENTIAL OVERRIDE ACTIVATED.	АКТИВИРОВАНА БЛОКИРОВКА УЧЕТНЫХ ДАННЫХ.
#113:	RESPONSE LEVEL OF NEARBY DROIDS MAY NOW BE CHANGED.	УРОВЕНЬ РЕАКЦИИ БЛИЖАЙШИХ ДРОИДОВ ВНЕ БОЯ ТЕПЕРЬ МОЖЕТ БЫТЬ ИЗМЕНЕН.
#114:	CURRENT RESPONSE LEVEL IS:	ТЕКУЩИЙ УРОВЕНЬ РЕАКЦИИ:
#18:	Set to level 2. Attack on sight.	Установите уровень 2. Атакуйте по первому требованию.
#32:	MISSING CREDENTIALS. ACCESS DENIED.	ОТСУТСТВУЮТ УЧЕТНЫЕ ДАННЫЕ. ДОСТУП ЗАПРЕЩЕН.
#141:	OVERRIDING RESPONSE LEVEL FOR NEARBY DROIDS.	ПЕРЕОПРЕДЕЛЕНИЕ УРОВНЯ РЕАКЦИИ ДЛЯ СОСЕДНИХ ДРОИДОВ.
#143:	RESPONSE LEVEL HAS BEEN SET TO:	УСТАНОВЛЕН УРОВЕНЬ РЕАКЦИИ:
#17:	Set to level 1. Detection through weapon scan.	Установлен на уровень 1. Обнаружение через сканирование оружия.
#16:	Set to level 0. Peaceful.	Установлен на уровень 0. Спокойный.
#12:	LEVEL 1. TARGET DETECTION THROUGH WEAPON SCAN.	УРОВЕНЬ 1. ОБНАРУЖЕНИЕ ЦЕЛИ С ПОМОЩЬЮ СКАНИРОВАНИЯ ОРУЖИЯ.
#11:	LEVEL 0. PEACEFUL.	УРОВЕНЬ 0. МИРНЫЙ.
------------------------------------------		
SEQUENCE Mine19_JanitorsClosetComment		
#2:	There's a broom, a bucket and a bunch of squished bottles.	Там есть метла, ведро и куча раздавленных бутылок.
#3:	And some porn mags.	И несколько порнографических журналов.
#4:	Oldschool.	Старая школа.
------------------------------------------		
SEQUENCE Mine19_SecurityInfo		ДОБРО ПОЖАЛОВАТЬ НА МЕСТО ПРОВЕДЕНИЯ ОПЕРАЦИИ "ОДИССЕЙ".
#2:	WELCOME TO OPERATION SITE ODYSSEUS.	ЗДЕСЬ ПОВЫШЕННАЯ БЕЗОПАСНОСТЬ.
#12:	THIS IS A HIGH SECURITY ENVIRONMENT.	ПОЖАЛУЙСТА, ПОМЕСТИТЕ ВСЕ ВРЕДНЫЕ ПРЕДМЕТЫ В ЯЩИК ДЛЯ ХРАНЕНИЯ.
#3:	PLEASE PLACE ALL HARMFUL ITEMS IN THE SECURITY STORAGE BOX.	ЗАПРЕЩЕНО ЗАПИСЫВАТЬ ХОД СОБЫТИЙ НА ЭТОМ ОБЪЕКТЕ.
#13:	IT IS FORBIDDEN TO RECORD PROCEEDINGS IN THIS FACILITY.	НАШИ БОТЫ БЕЗОПАСНОСТИ ЗДЕСЬ, ЧТОБЫ ОБЕСПЕЧИТЬ ВАШУ БЕЗОПАСНОСТЬ.
#14:	OUR SECURITY BOTS ARE HERE TO ENSURE YOUR SAFETY.	ХОРОШЕГО ДНЯ.
#22:	HAVE A NICE DAY.	
------------------------------------------		
SEQUENCE MortusDialogue		
#39:	You return.	Ты вернулся.
#51:	[Leave]	[Уйти]
#96:	Made any progress recently with your studies?	Есть прогресс в твоих изысканиях?
#97:	Not really. Science is oftentimes a slow process.	Не совсем. Наука - зачастую медленный процесс.
